Month,Day,Hour,rate_gen,solar_kW,demand_kW,solar_excess_kW,solar_to_load_kW,load_after_solar_kW,solar_excess_dc_kW,solar_excess_dc_to_grid_kW,bat_SOC,bat_charge_kW, bat_discharge_kW , bat_to_load_kW ,grid_energy_kW,,SOC_max,100000,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,5,0.064,0.0,4438.1,0,0.0,4438.1,,,15000.0,0.0, -   , -   ,4438.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,6,0.074,0.0,5516.9,0,0.0,5516.9,,,15000.0,0.0, -   , -   ,5516.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,7,0.081,0.0,7068.1,0,0.0,7068.1,,,15000.0,0.0, -   , -   ,7068.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,8,0.077,1240.9,6775.6,0,1191.2,5584.4,,,15000.0,0.0, -   , -   ,5584.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,9,0.073,7500.8,5740.5,1460,5740.5,0.0,,,15000.0,1385.3, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,10,0.076,5402.2,5680.3,0,5186.1,494.3,,,16385.3,0.0, 542.7 , 494 ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,11,0.074,9521.4,5454.2,3686,5454.2,0.0,,,15842.6,3497.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,12,0.072,9344.6,5273.7,3697,5273.7,0.0,,,19339.8,3507.4, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,13,0.070,8496.0,5092.3,3064,5092.3,0.0,,,22847.2,2906.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,14,0.070,10878.1,5092.3,5351,5092.3,0.0,,,25753.9,5076.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,15,0.070,7395.1,5461.7,1638,5461.7,0.0,,,30830.0,1553.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,16,0.076,3752.1,6766.0,0,3602.1,3164.0,,,32383.6,0.0," 3,474.1 "," 3,164 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,17,0.091,0.0,9352.5,0,0.0,9352.5,,,28909.5,0.0," 10,269.2 "," 9,352 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,18,0.088,0.0,10946.6,0,0.0,10946.6,,,18640.4,0.0," 3,640.4 "," 3,315 ",7631.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,19,0.085,0.0,10766.6,0,0.0,10766.6,,,15000.0,0.0, -   , -   ,10766.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,20,0.082,0.0,9998.0,0,0.0,9998.0,,,15000.0,0.0, -   , -   ,9998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,21,0.078,0.0,9149.8,0,0.0,9149.8,,,15000.0,0.0, -   , -   ,9149.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,22,0.073,0.0,7585.5,0,0.0,7585.5,,,15000.0,0.0, -   , -   ,7585.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,23,0.070,0.0,6033.4,0,0.0,6033.4,,,15000.0,0.0, -   , -   ,6033.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,0,0.071,0.0,4521.1,0,0.0,4521.1,,,15000.0,0.0, -   , -   ,4521.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,1,0.070,0.0,3893.2,0,0.0,3893.2,,,15000.0,0.0, -   , -   ,3893.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,2,0.070,0.0,3654.4,0,0.0,3654.4,,,15000.0,0.0, -   , -   ,3654.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,3,0.074,0.0,3582.7,0,0.0,3582.7,,,15000.0,0.0, -   , -   ,3582.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,4,0.075,0.0,3592.4,0,0.0,3592.4,,,15000.0,0.0, -   , -   ,3592.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,5,0.077,0.0,3882.9,0,0.0,3882.9,,,15000.0,0.0, -   , -   ,3882.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,6,0.086,0.0,5073.5,0,0.0,5073.5,,,15000.0,0.0, -   , -   ,5073.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,7,0.111,0.0,6700.2,0,0.0,6700.2,,,15000.0,0.0, -   , -   ,6700.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,8,0.094,116.9,6467.9,0,112.2,6355.7,,,15000.0,0.0, -   , -   ,6355.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,9,0.084,405.6,5622.6,0,389.4,5233.2,,,15000.0,0.0, -   , -   ,5233.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,10,0.115,1061.9,5753.0,0,1019.5,4733.5,,,15000.0,0.0, -   , -   ,4733.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,11,0.107,1381.4,5689.2,0,1326.1,4363.1,,,15000.0,0.0, -   , -   ,4363.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,12,0.093,2223.4,5530.7,0,2134.4,3396.3,,,15000.0,0.0, -   , -   ,3396.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,13,0.088,1569.9,5377.5,0,1507.1,3870.4,,,15000.0,0.0, -   , -   ,3870.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,14,0.080,404.1,5349.5,0,387.9,4961.5,,,15000.0,0.0, -   , -   ,4961.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,15,0.081,296.9,5696.8,0,285.0,5411.8,,,15000.0,0.0, -   , -   ,5411.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,16,0.091,120.8,7080.0,0,116.0,6964.1,,,15000.0,0.0, -   , -   ,6964.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,17,0.120,0.0,9757.2,0,0.0,9757.2,,,15000.0,0.0, -   , -   ,9757.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,18,0.118,0.0,11337.2,0,0.0,11337.2,,,15000.0,0.0, -   , -   ,11337.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,19,0.114,0.0,11180.8,0,0.0,11180.8,,,15000.0,0.0, -   , -   ,11180.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,20,0.106,0.0,10467.6,0,0.0,10467.6,,,15000.0,0.0, -   , -   ,10467.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,21,0.099,0.0,9716.6,0,0.0,9716.6,,,15000.0,0.0, -   , -   ,9716.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,22,0.094,0.0,8135.7,0,0.0,8135.7,,,15000.0,0.0, -   , -   ,8135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,23,0.103,0.0,6590.3,0,0.0,6590.3,,,15000.0,0.0, -   , -   ,6590.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,0,0.095,0.0,5005.9,0,0.0,5005.9,,,15000.0,0.0, -   , -   ,5005.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,1,0.092,0.0,4458.1,0,0.0,4458.1,,,15000.0,0.0, -   , -   ,4458.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,2,0.091,0.0,4200.8,0,0.0,4200.8,,,15000.0,0.0, -   , -   ,4200.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,3,0.088,0.0,4154.3,0,0.0,4154.3,,,15000.0,0.0, -   , -   ,4154.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,4,0.088,0.0,4149.8,0,0.0,4149.8,,,15000.0,0.0, -   , -   ,4149.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,5,0.092,0.0,4463.1,0,0.0,4463.1,,,15000.0,0.0, -   , -   ,4463.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,6,0.096,0.0,5751.1,0,0.0,5751.1,,,15000.0,0.0, -   , -   ,5751.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,7,0.108,0.0,7346.6,0,0.0,7346.6,,,15000.0,0.0, -   , -   ,7346.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,8,0.098,2136.6,7177.3,0,2051.2,5126.2,,,15000.0,0.0, -   , -   ,5126.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,9,0.085,9380.9,6219.5,2786,6219.5,0.0,,,15000.0,2643.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,10,0.075,8199.1,6341.5,1530,6341.5,0.0,,,17643.2,1451.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,11,0.067,10094.1,6123.5,3567,6123.5,0.0,,,19094.3,3383.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,12,0.065,8974.6,5878.3,2737,5878.3,0.0,,,22478.1,2596.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,13,0.063,7369.1,5667.4,1407,5667.4,0.0,,,25074.9,1334.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,14,0.062,10385.2,5644.5,4325,5644.5,0.0,,,26409.6,4103.3, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,15,0.063,7403.3,6028.9,1078,6028.9,0.0,,,30512.9,1022.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,16,0.064,1696.9,7448.9,0,1629.0,5819.9,,,31535.9,0.0," 6,390.3 "," 5,820 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,17,0.075,0.0,10265.4,0,0.0,10265.4,,,25145.6,0.0," 10,145.6 "," 9,240 ",1025.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,18,0.075,0.0,11847.3,0,0.0,11847.3,,,15000.0,0.0, -   , -   ,11847.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,19,0.075,0.0,11703.4,0,0.0,11703.4,,,15000.0,0.0, -   , -   ,11703.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,20,0.073,0.0,11049.6,0,0.0,11049.6,,,15000.0,0.0, -   , -   ,11049.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,21,0.073,0.0,10298.3,0,0.0,10298.3,,,15000.0,0.0, -   , -   ,10298.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,22,0.068,0.0,8744.7,0,0.0,8744.7,,,15000.0,0.0, -   , -   ,8744.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,23,0.066,0.0,7172.1,0,0.0,7172.1,,,15000.0,0.0, -   , -   ,7172.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,0,0.068,0.0,5588.5,0,0.0,5588.5,,,15000.0,0.0, -   , -   ,5588.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,1,0.066,0.0,5003.3,0,0.0,5003.3,,,15000.0,0.0, -   , -   ,5003.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,2,0.064,0.0,4760.2,0,0.0,4760.2,,,15000.0,0.0, -   , -   ,4760.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,3,0.065,0.0,4732.1,0,0.0,4732.1,,,15000.0,0.0, -   , -   ,4732.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,4,0.064,0.0,4731.5,0,0.0,4731.5,,,15000.0,0.0, -   , -   ,4731.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,5,0.064,0.0,5001.3,0,0.0,5001.3,,,15000.0,0.0, -   , -   ,5001.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,6,0.063,0.0,6070.8,0,0.0,6070.8,,,15000.0,0.0, -   , -   ,6070.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,7,0.063,0.0,7756.8,0,0.0,7756.8,,,15000.0,0.0, -   , -   ,7756.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,8,0.063,251.3,7394.3,0,241.2,7153.1,,,15000.0,0.0, -   , -   ,7153.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,9,0.066,1527.2,6285.7,0,1466.1,4819.6,,,15000.0,0.0, -   , -   ,4819.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,10,0.066,2899.0,6325.2,0,2783.0,3542.2,,,15000.0,0.0, -   , -   ,3542.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,11,0.066,3111.8,6068.4,0,2987.3,3081.1,,,15000.0,0.0, -   , -   ,3081.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,12,0.064,2556.4,5789.9,0,2454.2,3335.7,,,15000.0,0.0, -   , -   ,3335.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,13,0.063,1593.3,5609.9,0,1529.6,4080.3,,,15000.0,0.0, -   , -   ,4080.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,14,0.063,1787.4,5582.2,0,1715.9,3866.3,,,15000.0,0.0, -   , -   ,3866.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,15,0.063,480.0,5912.8,0,460.8,5452.0,,,15000.0,0.0, -   , -   ,5452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,16,0.065,174.5,7260.6,0,167.6,7093.1,,,15000.0,0.0, -   , -   ,7093.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,17,0.075,0.0,10031.9,0,0.0,10031.9,,,15000.0,0.0, -   , -   ,10031.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,18,0.073,0.0,11573.3,0,0.0,11573.3,,,15000.0,0.0, -   , -   ,11573.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,19,0.069,0.0,11370.2,0,0.0,11370.2,,,15000.0,0.0, -   , -   ,11370.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,20,0.066,0.0,10594.2,0,0.0,10594.2,,,15000.0,0.0, -   , -   ,10594.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,21,0.066,0.0,9766.7,0,0.0,9766.7,,,15000.0,0.0, -   , -   ,9766.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,22,0.065,0.0,8218.7,0,0.0,8218.7,,,15000.0,0.0, -   , -   ,8218.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,23,0.062,0.0,6644.4,0,0.0,6644.4,,,15000.0,0.0, -   , -   ,6644.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,0,0.062,0.0,5087.3,0,0.0,5087.3,,,15000.0,0.0, -   , -   ,5087.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,1,0.062,0.0,4507.3,0,0.0,4507.3,,,15000.0,0.0, -   , -   ,4507.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,2,0.062,0.0,4318.6,0,0.0,4318.6,,,15000.0,0.0, -   , -   ,4318.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,3,0.062,0.0,4285.2,0,0.0,4285.2,,,15000.0,0.0, -   , -   ,4285.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,4,0.065,0.0,4277.2,0,0.0,4277.2,,,15000.0,0.0, -   , -   ,4277.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,5,0.067,0.0,4548.7,0,0.0,4548.7,,,15000.0,0.0, -   , -   ,4548.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,6,0.077,0.0,5624.5,0,0.0,5624.5,,,15000.0,0.0, -   , -   ,5624.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,7,0.087,0.0,7189.2,0,0.0,7189.2,,,15000.0,0.0, -   , -   ,7189.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,8,0.083,314.8,6949.9,0,302.2,6647.7,,,15000.0,0.0, -   , -   ,6647.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,9,0.078,2252.4,5964.6,0,2162.3,3802.2,,,15000.0,0.0, -   , -   ,3802.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,10,0.077,2762.6,6075.0,0,2652.1,3423.0,,,15000.0,0.0, -   , -   ,3423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,11,0.075,3653.5,5911.0,0,3507.4,2403.6,,,15000.0,0.0, -   , -   ,2403.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,12,0.073,3618.0,5723.2,0,3473.3,2249.9,,,15000.0,0.0, -   , -   ,2249.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,13,0.072,2214.0,5540.6,0,2125.5,3415.1,,,15000.0,0.0, -   , -   ,3415.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,14,0.071,2485.4,5429.6,0,2386.0,3043.6,,,15000.0,0.0, -   , -   ,3043.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,15,0.073,1116.1,5799.9,0,1071.4,4728.5,,,15000.0,0.0, -   , -   ,4728.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,16,0.076,466.4,7120.6,0,447.7,6672.9,,,15000.0,0.0, -   , -   ,6672.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,17,0.098,0.0,9747.6,0,0.0,9747.6,,,15000.0,0.0, -   , -   ,9747.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,18,0.094,0.0,11255.1,0,0.0,11255.1,,,15000.0,0.0, -   , -   ,11255.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,19,0.092,0.0,11026.0,0,0.0,11026.0,,,15000.0,0.0, -   , -   ,11026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,20,0.090,0.0,10251.3,0,0.0,10251.3,,,15000.0,0.0, -   , -   ,10251.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,21,0.088,0.0,9398.8,0,0.0,9398.8,,,15000.0,0.0, -   , -   ,9398.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,0.083,0.0,7810.8,0,0.0,7810.8,,,15000.0,0.0, -   , -   ,7810.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,23,0.079,0.0,6237.7,0,0.0,6237.7,,,15000.0,0.0, -   , -   ,6237.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,0,0.083,0.0,4688.6,0,0.0,4688.6,,,15000.0,0.0, -   , -   ,4688.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,1,0.084,0.0,4055.6,0,0.0,4055.6,,,15000.0,0.0, -   , -   ,4055.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,2,0.084,0.0,3795.3,0,0.0,3795.3,,,15000.0,0.0, -   , -   ,3795.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,3,0.085,0.0,3705.9,0,0.0,3705.9,,,15000.0,0.0, -   , -   ,3705.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,4,0.084,0.0,3677.6,0,0.0,3677.6,,,15000.0,0.0, -   , -   ,3677.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,5,0.089,0.0,3902.9,0,0.0,3902.9,,,15000.0,0.0, -   , -   ,3902.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,6,0.103,0.0,5021.2,0,0.0,5021.2,,,15000.0,0.0, -   , -   ,5021.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,7,0.131,0.0,6593.7,0,0.0,6593.7,,,15000.0,0.0, -   , -   ,6593.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,8,0.098,147.5,6298.2,0,141.6,6156.6,,,15000.0,0.0, -   , -   ,6156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,9,0.090,789.2,5378.5,0,757.6,4620.9,,,15000.0,0.0, -   , -   ,4620.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
